ID,name,href,docket,term,first_party,second_party,majority_vote,minority_vote,decision_type,disposition,issue_area
51449,Jurek v. Texas,https://api.oyez.org/cases/1975/75-5394,75-5394,1975,Jurek,Texas,7,2,plurality opinion,affirmed,Criminal Procedure
51461,Imbler v. Pachtman,https://api.oyez.org/cases/1975/74-5435,74-5435,1975,Paul Imbler ,Richard Pachtman,8,0,majority opinion,affirmed,Civil Rights
51472,Massachusetts Board of Retirement v. Murgia,https://api.oyez.org/cases/1975/74-1044,74-1044,1975,Massachusetts Board of Retirement,Murgia,7,1,per curiam,reversed,Civil Rights
51471,Hortonville Independent School District No. 1 v. Hortonville Education Association,https://api.oyez.org/cases/1975/74-1606,74-1606,1975,Hortonville Independent School District No. 1 et al. ,Hortonville Education Association et al. ,6,3,majority opinion,reversed/remanded,Due Process
51473,Michigan v. Moseley,https://api.oyez.org/cases/1975/74-653,74-653,1975,State of Michigan,Richard Bert Mosley,6,2,majority opinion,vacated/remanded,Criminal Procedure
51491,General Electric Company v. Gilbert,https://api.oyez.org/cases/1975/74-1589,74-1589,1975,General Electric Company,"Martha V. Gilbert, et al.",6,3,majority opinion,reversed,Civil Rights
51495,Kerr v. United States Dist. Court for Northern Dist. of Cal.,https://api.oyez.org/cases/1975/74-1023,74-1023,1975,Henry W. Kerr,United States Dist. Court for Northern Dist. of Cal.,8,0,majority opinion,affirmed,Criminal Procedure
51498,Gregg v. Georgia,https://api.oyez.org/cases/1975/74-6257,74-6257,1975,Gregg,Georgia,7,2,plurality opinion,affirmed,Criminal Procedure
51496,Planned Parenthood of Central Missouri v. Danforth,https://api.oyez.org/cases/1975/74-1151,74-1151,1975,"Planned Parenthood of Central Missouri, David Hall. M.D., and Michael Freiman, M.D.","John C. Danforth, Attorney General of New Jersey; and J. Brendan Ryan, Circuit Attorney of the City of St. Louis, Missouri",5,4,majority opinion,reversed in-part/remanded,Privacy
51512,Wooley v. Maynard,https://api.oyez.org/cases/1976/75-1453,75-1453,1976,Wooley,Maynard,6,3,majority opinion,affirmed,First Amendment
51514,Milliken v. Bradley,https://api.oyez.org/cases/1976/76-447,76-447,1976,"William G. Milliken, Governor of Michigan et al.",Ronald Bradley et al.,9,0,majority opinion,affirmed,Civil Rights
51521,Nixon v. Administrator of General Services,https://api.oyez.org/cases/1976/75-1605,75-1605,1976,Richard M. Nixon,Administrator of General Services,7,2,majority opinion,affirmed,First Amendment
51524,Moore v. City of East Cleveland,https://api.oyez.org/cases/1976/75-6289,75-6289,1976,Moore,City of East Cleveland,5,4,plurality opinion,reversed,Economic Activity
51528,United States v. Antelope,https://api.oyez.org/cases/1976/75-661,75-661,1976,United States,"Gabriel Francis Antelope, et al.",9,0,majority opinion,reversed/remanded,Civil Rights
51534,Bounds v. Smith,https://api.oyez.org/cases/1976/75-915,75-915,1976,"Vernon Lee Bounds; Commission, State Department of Corrections; Stanley Blackledge, Warden, Cetral State Prison; R. L. Turner, Superintendent of Odom Correctional Institution et al.","Robert (Bobby) Smith, Donald W. Morgan, John Harrington et al.",6,3,majority opinion,affirmed,Due Process
51538,Oregon v. Mathiason,https://api.oyez.org/cases/1976/76-201,76-201,1976,Oregon,Carl Mathiason,6,3,per curiam,reversed/remanded,Criminal Procedure
51546,Dothard v. Rawlinson,https://api.oyez.org/cases/1976/76-422,76-422,1976,"E.C. Dothard, Director, Dept. of Public Safety of Alabama ",Dianne Rawlinson et al.,7,2,majority opinion,reversed in-part/remanded,Civil Rights
51551,Poelker v. Doe,https://api.oyez.org/cases/1976/75-442,75-442,1976,Poelker,Doe,6,3,per curiam,reversed/remanded,Privacy
51555,City of Philadelphia v. New Jersey,https://api.oyez.org/cases/1976/75-1150,75-1150,1976,City of Philadelphia et al.,New Jersey et al.,5,4,per curiam,vacated/remanded,Economic Activity
51556,Coker v. Georgia,https://api.oyez.org/cases/1976/75-5444,75-5444,1976,Coker,Georgia,7,2,plurality opinion,reversed/remanded,Criminal Procedure
51564,Bates v. State Bar of Arizona,https://api.oyez.org/cases/1976/76-316,76-316,1976,Bates,State Bar of Arizona,5,4,majority opinion,reversed in-part,Attorneys
51565,Beal v. Doe,https://api.oyez.org/cases/1976/75-554,75-554,1976,Beal,Doe,6,3,majority opinion,reversed/remanded,Privacy
51569,Hunt v. Washington State Apple Advertising Commission,https://api.oyez.org/cases/1976/76-63,76-63,1976,Hunt,Washington State Apple Advertising Commission,8,0,majority opinion,affirmed,Economic Activity
51584,Hazelwood School District v. United States,https://api.oyez.org/cases/1976/76-255,76-255,1976,"Hazelwood School District; C. O. McDonald, Superintendent; Robert Bischof, Robert Coleman, Dorothy Smith, Charles Sweeney, Donald Mattox and Milton Strauss, Members of the Board of Education of the Hazelwood School District",United States,8,1,majority opinion,vacated/remanded,Civil Rights
51587,"Continental T. V., Inc. v. GTE Sylvania Inc.",https://api.oyez.org/cases/1976/76-15,76-15,1976,"Continental T. V., Inc., et al. ",GTE Sylvania Inc.,6,2,majority opinion,affirmed,Economic Activity
51599,Zacchini v. Scripps-Howard Broadcasting Company,https://api.oyez.org/cases/1976/76-577,76-577,1976,Zacchini,Scripps-Howard Broadcasting Company,5,4,majority opinion,reversed,First Amendment
51597,Brewer v. Williams,https://api.oyez.org/cases/1976/74-1263,74-1263,1976,"Lou V. Brewer, Warden of the Iowa State Penitentiary",Robert Anthony Williams aka Anthony Erthel Williams,5,4,majority opinion,affirmed,Criminal Procedure
51602,Maher v. Roe,https://api.oyez.org/cases/1976/75-1440,75-1440,1976,Maher,Roe,6,3,majority opinion,reversed/remanded,Privacy
51606,United States v. Lovasco,https://api.oyez.org/cases/1976/75-1844,75-1844,1976,United States,Eugene Lovasco ,8,1,majority opinion,reversed,Criminal Procedure
51609,Whalen v. Roe,https://api.oyez.org/cases/1976/75-839,75-839,1976,Whalen,Roe,9,0,majority opinion,reversed,Privacy
51612,Complete Auto Transit Inc. v. Brady,https://api.oyez.org/cases/1976/76-29,76-29,1976,Complete Auto Transit Inc.,Brady,9,0,majority opinion,affirmed,Economic Activity
51616,National Socialist Party of America v. Village of Skokie,https://api.oyez.org/cases/1976/76-1786,76-1786,1976,National Socialist Party of America,Village of Skokie,5,4,per curiam,reversed/remanded,First Amendment
51623,E. I. du Pont de Nemours & Company v. Train,https://api.oyez.org/cases/1976/75-978,75-978,1976,E. I. du Pont de Nemours and Company et al. ,"Russell E. Train, Administrator, Environmental Protection Agency, et al.",8,0,majority opinion,affirmed,Economic Activity
51627,Ingraham v. Wright,https://api.oyez.org/cases/1976/75-6527,75-6527,1976,"James Ingraham, Roosevelt Andrews","Willie J. Wright, Lemmie Deliford, Solomon Barnes, Edward L. Whigham",5,4,majority opinion,affirmed,Criminal Procedure
51629,Califano v. Goldfarb,https://api.oyez.org/cases/1976/75-699,75-699,1976,"Joseph Califano, Secretary of Health, Education, and Welfare",Leon Goldfarb,5,4,plurality opinion,affirmed,Civil Rights
51648,Trimble v. Gordon,https://api.oyez.org/cases/1976/75-5952,75-5952,1976,Trimble,Gordon,5,4,majority opinion,reversed/remanded,Civil Rights
51656,Village of Arlington Heights v. Metropolitan Housing Development Corporation,https://api.oyez.org/cases/1976/75-616,75-616,1976,Village of Arlington Heights,Metropolitan Housing Development Corporation,5,3,majority opinion,reversed/remanded,Civil Rights
51673,"United Jewish Organizations of Williamsburgh, Inc. v. Carey",https://api.oyez.org/cases/1976/75-104,75-104,1976,"United Jewish Organizations of Williamsburgh, Inc.",Carey,7,1,plurality opinion,affirmed,Civil Rights
51677,United States Trust Company of New York v. New Jersey,https://api.oyez.org/cases/1976/75-1687,75-1687,1976,United States Trust Company of New York,New Jersey,4,3,majority opinion,reversed,Economic Activity
51675,Ward v. Illinois,https://api.oyez.org/cases/1976/76-415,76-415,1976,Wesley Ward ,Illinois,5,4,majority opinion,affirmed,First Amendment
51676,Dobbert v. Florida,https://api.oyez.org/cases/1976/76-5306,76-5306,1976,"Ernest John Dobbert, Jr.",Florida,6,3,majority opinion,affirmed,Criminal Procedure
51682,Estelle v. Gamble,https://api.oyez.org/cases/1976/75-929,75-929,1976,"W. J. Estelle, Jr., Director, Texas Department of Corrections, Ralph Gray, Medical Director of the Texas Department of Corrections, H. H. Husbands, Warden of the Walls Unit.",J. W. Gamble,8,1,majority opinion,reversed/remanded,Criminal Procedure
51689,Manson v. Brathwaite,https://api.oyez.org/cases/1976/75-871,75-871,1976,"John R. Manson, Commissioner of Correction of the State of Connecticut ",Nowell A. Brathwaite,7,2,majority opinion,reversed,Criminal Procedure
51690,Craig v. Boren,https://api.oyez.org/cases/1976/75-628,75-628,1976,Curtis Craig and Carolyn Whitener,"David Boren, Governor of Oklahoma",7,2,majority opinion,reversed,Civil Rights
51703,Mt. Healthy City Bd. of Ed. v. Doyle,https://api.oyez.org/cases/1976/75-1278,75-1278,1976,Mt. Healthy City School District Board of Education,Fred Doyle,9,0,majority opinion,vacated/remanded,First Amendment
51713,Stump v. Sparkman,https://api.oyez.org/cases/1977/76-1750,76-1750,1977,Judge Harold D. Stump,Linda Kay Spitler Sparkman,5,3,majority opinion,reversed/remanded,Civil Rights
51715,First National Bank of Boston v. Bellotti,https://api.oyez.org/cases/1977/76-1172,76-1172,1977,"First National Bank of Boston, et al.","Francis X. Bellotti, Attorney General of Massachusetts",5,4,majority opinion,reversed,First Amendment
51717,In re Primus,https://api.oyez.org/cases/1977/77-56,77-56,1977,Edna Smith Primus,United States,7,1,majority opinion,reversed,Attorneys
51718,Mincey v. Arizona,https://api.oyez.org/cases/1977/77-5353,77-5353,1977,Rufus Junior Mincey,Arizona,9,0,majority opinion,reversed/remanded,Criminal Procedure
51727,Zablocki v. Redhail,https://api.oyez.org/cases/1977/76-879,76-879,1977,Zablocki,Redhail,8,1,majority opinion,affirmed,Civil Rights
51732,Monell v. Department of Social Services of the City of New York,https://api.oyez.org/cases/1977/75-1914,75-1914,1977,"Jane Monell, et al.","Department of Social Services of the City of New York, et al.",7,2,majority opinion,reversed,Civil Rights
51729,Hicklin v. Orbeck,https://api.oyez.org/cases/1977/77-324,77-324,1977,Hicklin,Orbeck,9,0,majority opinion,reversed,Civil Rights
51731,Bordenkircher v. Hayes,https://api.oyez.org/cases/1977/76-1334,76-1334,1977,Bordenkircher,Hayes,5,4,majority opinion,reversed,Criminal Procedure
51736,"Landmark Communications, Inc. v. Virginia",https://api.oyez.org/cases/1977/76-1450,76-1450,1977,Landmark Communications Inc.,Virginia,7,0,majority opinion,reversed/remanded,First Amendment
51734,Pennsylvania v. Mimms,https://api.oyez.org/cases/1977/76-1830,76-1830,1977,Commonwealth of Pennsylvania,Harry Mimms,6,3,per curiam,reversed/remanded,Criminal Procedure
51735,Carey v. Piphus,https://api.oyez.org/cases/1977/76-1149,76-1149,1977,"John D. Carey, et al.","Jarius Piphus, et al.",8,0,majority opinion,reversed/remanded,Civil Rights
51746,"American Broadcasting Companies, Inc. v. Writers Guild of America, West, Inc.",https://api.oyez.org/cases/1977/76-1121,76-1121,1977,"American Broadcasting Companies, Inc.","Writers Guild of America, West, Inc.",5,4,majority opinion,reversed,Unions
51754,Michigan v. Tyler,https://api.oyez.org/cases/1977/76-1608,76-1608,1977,Michigan,Loren Tyler and Robert Tompkins,7,1,majority opinion,affirmed,Criminal Procedure
51759,Exxon Corporation v. Governor of Maryland,https://api.oyez.org/cases/1977/77-10,77-10,1977,Exxon Corporation et al.,Governor of Maryland  et al.,7,1,majority opinion,affirmed,Economic Activity
51756,Butz v. Economou,https://api.oyez.org/cases/1977/76-709,76-709,1977,Butz,Economou,5,4,majority opinion,vacated/remanded,Economic Activity
51763,Foley v. Connelie,https://api.oyez.org/cases/1977/76-839,76-839,1977,Foley,Connelie,6,3,majority opinion,affirmed,Civil Rights
51767,Ballew v. Georgia,https://api.oyez.org/cases/1977/76-761,76-761,1977,Ballew,Georgia,9,0,plurality opinion,reversed/remanded,Criminal Procedure
51775,Tennessee Valley Authority v. Hill,https://api.oyez.org/cases/1977/76-1701,76-1701,1977,Tennessee Valley Authority,Hiram G. Hill,6,3,majority opinion,affirmed,Economic Activity
51778,Massachusetts v. United States,https://api.oyez.org/cases/1977/76-1500,76-1500,1977,Massachusetts,United States,6,2,majority opinion,affirmed,Federalism
51784,Board of Curators of the University of Missouri v. Horowitz,https://api.oyez.org/cases/1977/76-695,76-695,1977,Board of Curators of the University of Missouri,Charlotte Horowitz,6,3,majority opinion,reversed,Due Process
51786,Lockett v. Ohio,https://api.oyez.org/cases/1977/76-6997,76-6997,1977,Lockett,Ohio,7,1,plurality opinion,reversed/remanded,Criminal Procedure
51789,Penn Central Transportation Company v. New York City,https://api.oyez.org/cases/1977/77-444,77-444,1977,Penn Central Transportation Company,New York City,6,3,majority opinion,affirmed,Due Process
51793,Hutto v. Finney,https://api.oyez.org/cases/1977/76-1660,76-1660,1977,Hutto,Finney,5,4,majority opinion,affirmed,Attorneys
51790,Beth Israel Hospital v. National Labor Relations Board,https://api.oyez.org/cases/1977/77-152,77-152,1977,Beth Israel Hospital,National Labor Relations Board,9,0,majority opinion,affirmed,Unions
51798,Parker v. Flook,https://api.oyez.org/cases/1977/77-642,77-642,1977,"Lutrelle F. Parker, Acting Commissioner of Patents and Trademarks",Dale R. Flook,6,3,majority opinion,reversed,Economic Activity
51797,Baldwin v. Fish and Game Commission of Montana,https://api.oyez.org/cases/1977/76-1150,76-1150,1977,Baldwin,Fish and Game Commission of Montana,6,3,majority opinion,affirmed,Civil Rights
51800,McDaniel v. Paty,https://api.oyez.org/cases/1977/76-1427,76-1427,1977,Paul A. McDaniel,"Selma Cash Paty, et al.",8,0,plurality opinion,reversed/remanded,First Amendment
51803,United States v. California,https://api.oyez.org/cases/1977/5-orig,5-orig,1977,United States,California,5,3,majority opinion,,
51804,Zurcher v. Stanford Daily,https://api.oyez.org/cases/1977/76-1484,76-1484,1977,Zurcher,Stanford Daily,5,3,majority opinion,reversed,Criminal Procedure
51811,United States v. Jacobs,https://api.oyez.org/cases/1977/76-1193,76-1193,1977,United States,Estelle Jacobs (aka Mrs. Kramer),9,0,per curiam,,Judicial Power
51820,Federal Communications Commission v. Pacifica Foundation,https://api.oyez.org/cases/1977/77-528,77-528,1977,Federal Communications Commission,Pacifica Foundation,5,4,majority opinion,reversed,First Amendment
51823,Houchins v. KQED Inc.,https://api.oyez.org/cases/1977/76-1310,76-1310,1977,Houchins,KQED Inc.,4,3,plurality opinion,reversed/remanded,First Amendment
51831,"Flagg Bros., Inc. v. Brooks",https://api.oyez.org/cases/1977/77-25,77-25,1977,"Flagg Bros., Inc., et al.","Shirley Herriott Brooks, et al.",5,3,majority opinion,reversed,Civil Rights
51833,Allied Structural Steel Company v. Spannaus,https://api.oyez.org/cases/1977/77-747,77-747,1977,Allied Structural Steel Company,Spannaus,5,3,majority opinion,reversed,Economic Activity
51844,City of Philadelphia v. New Jersey,https://api.oyez.org/cases/1977/77-404,77-404,1977,City of Philadelphia,New Jersey,7,2,majority opinion,reversed,Economic Activity
51849,United States Steel Corporation v. Multistate Tax Commission,https://api.oyez.org/cases/1977/76-635,76-635,1977,United States Steel Corporation,Multistate Tax Commission,7,2,majority opinion,affirmed,Federalism
51852,Holloway v. Arkansas,https://api.oyez.org/cases/1977/76-5856,76-5856,1977,"Winston M. Holloway, et al.",State of Arkansas,6,3,majority opinion,reversed/remanded,Civil Rights
51853,Regents of the University of California v. Bakke,https://api.oyez.org/cases/1979/76-811,76-811,1977,Regents of the University of California,Allan Bakke,5,4,plurality opinion,affirmed,Civil Rights
51873,City of Los Angeles Department of Water and Power v. Manhart,https://api.oyez.org/cases/1977/76-1810,76-1810,1977,"City of Los Angeles Department of Water and Power, et al.","Marie Manhart, et al.",6,2,majority opinion,vacated/remanded,Civil Rights
51874,Securities and Exchange Commission v. Sloan,https://api.oyez.org/cases/1977/76-1607,76-1607,1977,Securities and Exchange Commission,Samuel H. Sloan,9,0,majority opinion,affirmed,Economic Activity
51875,Ohralik v. Ohio State Bar Assn.,https://api.oyez.org/cases/1977/76-1650,76-1650,1977,Albert Ohralik,Ohio State Bar Assn.,8,0,majority opinion,affirmed,Attorneys
51878,Ambach v. Norwick,https://api.oyez.org/cases/1978/76-808,76-808,1978,Gordon M. Ambach,Susan M. W. Norwick and Tarja U. K. Dachinger,5,4,majority opinion,reversed,Civil Rights
51882,Brown v. Texas,https://api.oyez.org/cases/1978/77-6673,77-6673,1978,Zackary C. Brown,Texas,9,0,majority opinion,reversed,Criminal Procedure
